ID,TITLE,LABEL
459,Experience: I campaign for the extinction of the human race,0
460,Scott Morrison rejects criticism of climate policies as MPs call for more action,-1
461,Trump announces plan to acquire a book – about himself,-1
462,News Corp employee lashes climate 'misinformation' in bushfire coverage with blistering email,-1
463,Fire in the sky: Mallacoota's horrific New Year's Eve through the eyes of a local – in pictures,-1
464,Grass growing around Mount Everest as global heating intensifies,-1
465,BlackRock joins pressure group taking on biggest polluters,1
466,Can lab-grown food save the planet?,1
467,White House unveils plan for major projects to bypass environmental review,-1
468,"Australia is built on lies, so why would we be surprised about lies about climate change?",-1
469,"Vegan food, recycled tuxedos – and billions of tonnes of CO2: can Hollywood ever go green?",0
470,Quorn to be first major brand to introduce carbon labelling,1
471,National Trust to plant 20 million trees in UK over next decade,1
472,'It's unimaginable': the Australian bushfires,-1
473,"When it comes to emissions, the 'too small to matter' argument is absurd, reckless and morally bankrupt",-1
474,New Zealand has its fourth-warmest year on record,-1
475,"Viking runestone may allude to extreme winter, study says",1
476,Most conservatives know prevention is better than cure – except when it comes to climate change,0
477,"Australia records worst December fire conditions after its hottest, driest year",-1
478,Something else is out of control in Australia: climate disaster denialism,-1
479,Zali Steggall urges 'modern Liberals' to support her proposed climate change bill,0
480,Victorian ministers urge climate activists to cancel protest on high fire danger day,-1
481,Police contradict claims spread online exaggerating arson's role in Australian bushfires,-1
482,"On the frontline of the climate emergency, Bangladesh adapts",0
483,Third bushfire death in Victoria confirmed as NSW communities assess damage – as it happened,-1
484,Pension funds urge Barclays to stop lending to fossil fuel firms,1
485,The Guardian view on an ice-sheet collapse: threatening the world’s coasts,-1
486,Andrzej Krauze on the EU’s relevance in the world - cartoon,0
487,Banning cars alone is not the answer,0
488,The nuclear button? There are more pressing issues,-1
489,"Do your homework, give cash and avoid scams: how to donate to Australia's bushfire crisis",-1
490,Bernie Sanders' economic adviser says Australia's bushfires are a climate change 'wake-up call',0
491,Scorched earth: the bushfire devastation on Kangaroo Island – in pictures,-1
492,"Republicans preach fiscal conservatism, yet they always find money for war",-1
493,"One year to save the planet: a simple, surprising guide to fighting the climate crisis in 2020",-1
494,"Vivian Suter: the rainforest-dwelling artist who paints with fish glue, dogs and mud",0
495,Bushfire survivors cling to signs of life as farmers bury their livestock,-1
496,Heatwaves in 2019 led to almost 900 extra deaths in England,-1
497,Two men missing on fire-ravaged New South Wales far south coast found alive – as it happened,-1
498,The Australian fires are a harbinger of things to come. Don't ignore their warning,-1
499,Craig Kelly interview: senior government MPs distance themselves after Piers Morgan lashing,-1
500,'This is war': actor Yael Stone gives up US green card and will now live in Australia to fight climate change,0
501,Should fossil fuels pay for Australia's new bushfire reality? It is the industry most responsible,-1
502,The Guardian view on philanthropy and the bushfires: a reason to hope,-1
503,This apocalyptic Australian summer is our Sandy Hook moment – if we don't take climate action now we never will,-1
504,Trump administration to overhaul environmental review regulations,-1
505,Average CO2 emissions of cars sold in UK up for third year in row,-1
506,Plants before pandas: the young botanist tackling extinction in his own backyard – video,1
507,We must tackle global energy inequality before it’s too late,-1
508,"Guardian and Observer charity appeal passes £750,000",1
509,Coalition promises $2bn for bushfire recovery as it walks back from budget surplus pledge,1
510,Russell Crowe and Cate Blanchett use Golden Globes speeches to link Australian fires to climate crisis,1
511,Why Irish data centre boom is complicating climate efforts,-1
512,Labor MP urges war-like national mobilisation to tackle Australia's existential threat of climate crisis,1
513,Jakarta floods: recovery effort begins as city counts cost of worst deluge in a decade,-1
514,Russell Crowe uses Golden Globes win to highlight Australian fires climate change link – video,0
515,"The government response to the bushfire crisis has been evasive, tepid, tone-deaf and above all, too late",-1
516,Scott Morrison makes us ashamed to be Australian,-1
517,Russia announces plan to ‘use the advantages’ of climate change,-1
518,Another groundhog year of Brexit ushers in a decade of disruption,-1
519,Families plant an urban forest to fight effects of pollution,1
520,"In 2020, the UK must seize the chance to lead the world on the climate emergency",-1
521,Britons reach Africans’ annual carbon emissions in just two weeks,-1
522,The Observer view on space exploration and the perils facing Earth,-1
523,Explainer: how effective is bushfire hazard reduction on Australia's fires?,-1
524,Scott Morrison promises aid package for areas ravaged by Australia bushfires,1
525,NSW south coast and southern highlands bushfires tear through areas that have not burned in decades,-1
526,Australia’s pathetic PM reveals much about the right’s effort to deny reality,-1
527,"Falling ash, skies of blood – and now Australia’s anger smoulders",-1
528,Lethal algae blooms – an ecosystem out of balance,-1
529,Why the Guardian became a B Corp: 'We want to do more than talk',1
530,'It's a food forest': Amazon villagers face down Bolsonaro threat,-1
531,Australian politics has to change for ever when your own citizens cannot sleep or breathe,-1
532,Jakarta floods: cloud seeding planes try to break up heavy rain,-1
533,"Martin Rowson on Trump, Iran and the climate crisis – cartoon",0
534,The Australian: Murdoch-owned newspaper accused of downplaying bushfires in favour of picnic races,-1
535,Indonesia recovers after severe flash floods sweep away homes in Jakarta – video,1
536,Cricket may seem insignificant while Australia burns but it shines some light,0
537,Why we must hold China to account,-1
538,Hot cross buns are popping up early,-1
539,Tens of thousands flee in mass bushfire evacuation – as it happened,-1
540,The Australian navy evacuates Mallacoota due to bushfires – in pictures,-1
541,Concern over 'viability' of dairy farms and milk supplies as Australian bushfires spread,-1
542,"Climate crisis fuels year of record temperatures in UK, says Met Office",-1
543,Royal Dutch Shell may fail to reach green energy targets,-1
544,We are seeing the very worst of our scientific predictions come to pass in these bushfires,-1
545,Scott Morrison 'inclined' to cancel India trip as bushfire crisis continues,-1
546,"Tony Abbott, former Australian PM, tells Israeli radio the world is 'in the grip of a climate cult'",-1
547,"Don’t dismiss our anger in Cobargo Scott Morrison, we are the ones living through a crisis",0
548,"Science can help us adapt to climate change, but first we have to admit it is happening",-1
549,The Guardian view on the bushfires: Australia needs a government with the right priorities,-1
550,Australian bushfires are a warning to the world,-1
551,Australia fires: risk of more extreme weather leaves people unsure whether to flee or stay – video ,-1
552,"Amazon threatened to fire employees for speaking out on climate, workers say",-1
553,The plastic polluters won 2019 – and we're running out of time to stop them,-1
554,Germany cuts fares for long-distance rail travel in response to climate crisis,1
555,Australia fires: tens of thousands stranded while attempting to flee,-1
556,Australia bushfires: Scott Morrison defends his government's climate policies – video,-1
557,New South Wales state of emergency declared as 17 missing in Victoria – as it happened,-1
558,A warm welcome? The wildlife visitors warning of climate disaster,-1
559,Amazonian chief Raoni Metuktire: 'Bolsonaro has been the worst for us',-1
560,This can be the year when we recharge nature – and ourselves,0
561,Country diary: vanished giants of the age of coal,-1
562,Some political leaders find their natural authority in a crisis – not Scott Morrison,-1
563,"New Zealand glaciers turn brown from Australian bushfires' smoke, ash and dust",-1
564,As a Young Liberal I know it's time to stop turning climate change into a culture war,0
565,NSW Young Liberals' climate push puts them at odds with Morrison government,-1
